journey_id,line,direction,origin,destination,stop_id,scheduled_arrival,expected_arrival,scheduled_departure,expected_departure,arrival_status,departure_status,collection_time,arrival_delay_min,departure_delay_min,journey_stop_id,previous_delay_min,previous_departure_delay_min,delay_change_min,future_arrival_delay_min,target_delayed,scheduled_arrival_paris,hour,day_of_week,minutes_to_scheduled
SNCF_MAGENTA_PRD:VehicleJourney::57aac8b4-1a77-419f-a5b9-560edbb0c1bd:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Massy-Palaiseau,STIF:StopArea:SP:473890:,2026-08-20 16:39:41+00:00,2026-08-20 16:40:51+00:00,2026-08-20 16:40:41+00:00,2026-08-20 16:41:11+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,1.1666666666666667,0.5,SNCF_MAGENTA_PRD:VehicleJourney::57aac8b4-1a77-419f-a5b9-560edbb0c1bd:LOC_STIF:StopArea:SP:473890:,1.1666666666666667,0.5,0.0,1.1666666666666667,0,2026-08-20 18:39:41+02:00,18.0,3.0,31.481156933333335
SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43145:,2026-08-20 17:13:20+00:00,2026-08-20 17:13:20+00:00,2026-08-20 17:14:10+00:00,2026-08-20 17:14:10+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC_STIF:StopArea:SP:43145:,0.0,0.0,0.0,0.0,0,2026-08-20 19:13:20+02:00,19.0,3.0,65.13115693333333
SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43140:,2026-08-20 17:16:10+00:00,2026-08-20 17:16:10+00:00,2026-08-20 17:16:40+00:00,2026-08-20 17:16:40+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC_STIF:StopArea:SP:43140:,0.0,0.0,0.0,0.0,0,2026-08-20 19:16:10+02:00,19.0,3.0,67.96449026666667
SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43125:,2026-08-20 16:40:29+00:00,2026-08-20 16:40:29+00:00,2026-08-20 16:40:54+00:00,2026-08-20 16:40:49+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.08333333333333333,SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC_STIF:StopArea:SP:43125:,0.0,-0.08333333333333333,0.0,0.0,0,2026-08-20 18:40:29+02:00,18.0,3.0,32.281156933333335
SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43122:,2026-08-20 17:22:00+00:00,2026-08-20 17:22:00+00:00,2026-08-20 17:22:30+00:00,2026-08-20 17:22:30+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC_STIF:StopArea:SP:43122:,0.0,0.0,0.0,0.0,0,2026-08-20 19:22:00+02:00,19.0,3.0,73.79782359999999
SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43097:,2026-08-20 16:44:03+00:00,2026-08-20 16:44:03+00:00,2026-08-20 16:44:38+00:00,2026-08-20 16:44:23+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.25,SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC_STIF:StopArea:SP:43097:,0.0,-0.25,0.0,0.0,0,2026-08-20 18:44:03+02:00,18.0,3.0,35.8478236
SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43071:,2026-08-20 17:26:20+00:00,2026-08-20 17:26:20+00:00,2026-08-20 17:27:10+00:00,2026-08-20 17:27:10+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC_STIF:StopArea:SP:43071:,0.0,0.0,0.0,0.0,0,2026-08-20 19:26:20+02:00,19.0,3.0,78.13115693333333
SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43067:,2026-08-20 16:48:25+00:00,2026-08-20 16:48:25+00:00,2026-08-20 16:48:52+00:00,2026-08-20 16:48:45+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.11666666666666667,SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC_STIF:StopArea:SP:43067:,0.0,-0.11666666666666667,0.0,0.0,0,2026-08-20 18:48:25+02:00,18.0,3.0,40.214490266666665
SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:43067:,2026-08-20 17:09:00+00:00,2026-08-20 17:09:00+00:00,2026-08-20 17:09:28+00:00,2026-08-20 17:09:20+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.13333333333333333,SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC_STIF:StopArea:SP:43067:,0.0,-0.13333333333333333,0.0,0.0,0,2026-08-20 19:09:00+02:00,19.0,3.0,60.7978236
SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:43071:,2026-08-20 16:30:00+00:00,2026-08-20 16:30:00+00:00,2026-08-20 16:30:50+00:00,2026-08-20 16:30:50+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC_STIF:StopArea:SP:43071:,0.0,0.0,0.0,0.0,0,2026-08-20 18:30:00+02:00,18.0,3.0,21.7978236
SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:43097:,2026-08-20 17:13:14+00:00,2026-08-20 17:13:14+00:00,2026-08-20 17:13:49+00:00,2026-08-20 17:13:34+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.25,SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC_STIF:StopArea:SP:43097:,0.0,-0.25,0.0,0.0,0,2026-08-20 19:13:14+02:00,19.0,3.0,65.03115693333334
SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:43122:,2026-08-20 16:34:40+00:00,2026-08-20 16:34:40+00:00,2026-08-20 16:35:10+00:00,2026-08-20 16:35:10+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC_STIF:StopArea:SP:43122:,0.0,0.0,0.0,0.0,0,2026-08-20 18:34:40+02:00,18.0,3.0,26.464490266666665
SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:43125:,2026-08-20 17:16:58+00:00,2026-08-20 17:16:58+00:00,2026-08-20 17:17:25+00:00,2026-08-20 17:17:18+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.11666666666666667,SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC_STIF:StopArea:SP:43125:,0.0,-0.11666666666666667,0.0,0.0,0,2026-08-20 19:16:58+02:00,19.0,3.0,68.76449026666666
SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:43140:,2026-08-20 16:41:00+00:00,2026-08-20 16:41:00+00:00,2026-08-20 16:41:30+00:00,2026-08-20 16:41:30+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC_STIF:StopArea:SP:43140:,0.0,0.0,0.0,0.0,0,2026-08-20 18:41:00+02:00,18.0,3.0,32.7978236
SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:43145:,2026-08-20 16:43:30+00:00,2026-08-20 16:43:30+00:00,2026-08-20 16:44:20+00:00,2026-08-20 16:44:20+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC_STIF:StopArea:SP:43145:,0.0,0.0,0.0,0.0,0,2026-08-20 18:43:30+02:00,18.0,3.0,35.2978236
SNCF_MAGENTA_PRD:VehicleJourney::45ab91d8-b51c-4ab3-b725-2ec62b0216ff:LOC,B,Retour,Massy-Palaiseau,Mitry - Claye,STIF:StopArea:SP:46725:,2026-08-20 16:12:10+00:00,2026-08-20 16:15:13+00:00,2026-08-20 16:12:40+00:00,2026-08-20 16:15:43+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,3.05,3.05,SNCF_MAGENTA_PRD:VehicleJourney::45ab91d8-b51c-4ab3-b725-2ec62b0216ff:LOC_STIF:StopArea:SP:46725:,3.15,3.15,-0.10000000000000009,2.066666666666667,1,2026-08-20 18:12:10+02:00,18.0,3.0,3.9644902666666666
SNCF_MAGENTA_PRD:VehicleJourney::45ab91d8-b51c-4ab3-b725-2ec62b0216ff:LOC,B,Retour,Massy-Palaiseau,Mitry - Claye,STIF:StopArea:SP:46222:,2026-08-20 16:09:00+00:00,2026-08-20 16:12:03+00:00,2026-08-20 16:09:30+00:00,2026-08-20 16:12:33+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,3.05,3.05,SNCF_MAGENTA_PRD:VehicleJourney::45ab91d8-b51c-4ab3-b725-2ec62b0216ff:LOC_STIF:StopArea:SP:46222:,3.15,3.15,-0.10000000000000009,2.066666666666667,1,2026-08-20 18:09:00+02:00,18.0,3.0,0.7978236
SNCF_MAGENTA_PRD:VehicleJourney::45ab91d8-b51c-4ab3-b725-2ec62b0216ff:LOC,B,Retour,Massy-Palaiseau,Mitry - Claye,STIF:StopArea:SP:43194:,2026-08-20 16:06:10+00:00,2026-08-20 16:09:13+00:00,2026-08-20 16:06:40+00:00,2026-08-20 16:09:43+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,3.05,3.05,SNCF_MAGENTA_PRD:VehicleJourney::45ab91d8-b51c-4ab3-b725-2ec62b0216ff:LOC_STIF:StopArea:SP:43194:,3.15,3.15,-0.10000000000000009,2.066666666666667,1,2026-08-20 18:06:10+02:00,18.0,3.0,0.0
SNCF_MAGENTA_PRD:VehicleJourney::4178adec-0c44-42c0-ad8f-f9289b33a39d:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:462398:,2026-08-20 16:09:50+00:00,2026-08-20 16:11:47+00:00,2026-08-20 16:10:50+00:00,2026-08-20 16:12:47+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,1.95,1.95,SNCF_MAGENTA_PRD:VehicleJourney::4178adec-0c44-42c0-ad8f-f9289b33a39d:LOC_STIF:StopArea:SP:462398:,1.9,1.9,0.050000000000000044,2.216666666666667,1,2026-08-20 18:09:50+02:00,18.0,3.0,1.6311569333333333
SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:43193:,2026-08-20 16:26:20+00:00,2026-08-20 16:26:20+00:00,2026-08-20 16:27:10+00:00,2026-08-20 16:27:10+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC_STIF:StopArea:SP:43193:,0.0,0.0,0.0,0.0,0,2026-08-20 18:26:20+02:00,18.0,3.0,18.131156933333333
SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:43231:,2026-08-20 16:37:30+00:00,2026-08-20 16:37:30+00:00,2026-08-20 16:38:00+00:00,2026-08-20 16:38:00+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC_STIF:StopArea:SP:43231:,0.0,0.0,0.0,0.0,0,2026-08-20 18:37:30+02:00,18.0,3.0,29.2978236
SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:43607:,2026-08-20 17:06:56+00:00,2026-08-20 17:06:56+00:00,2026-08-20 17:07:29+00:00,2026-08-20 17:07:16+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.21666666666666667,SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC_STIF:StopArea:SP:43607:,0.0,-0.21666666666666667,0.0,0.0,0,2026-08-20 19:06:56+02:00,19.0,3.0,58.73115693333333
SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:43833:,2026-08-20 16:57:07+00:00,2026-08-20 16:57:07+00:00,2026-08-20 16:57:50+00:00,2026-08-20 16:57:27+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.38333333333333336,SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC_STIF:StopArea:SP:43833:,0.0,-0.38333333333333336,0.0,0.0,0,2026-08-20 18:57:07+02:00,18.0,3.0,48.91449026666667
SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:44493:,2026-08-20 17:10:38+00:00,2026-08-20 17:10:38+00:00,2026-08-20 17:11:11+00:00,2026-08-20 17:10:58+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.21666666666666667,SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC_STIF:StopArea:SP:44493:,0.0,-0.21666666666666667,0.0,0.0,0,2026-08-20 19:10:38+02:00,19.0,3.0,62.431156933333334
SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43193:,2026-08-20 17:29:50+00:00,2026-08-20 17:29:50+00:00,2026-08-20 17:30:20+00:00,2026-08-20 17:30:20+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC_STIF:StopArea:SP:43193:,0.0,0.0,0.0,0.0,0,2026-08-20 19:29:50+02:00,19.0,3.0,81.63115693333333
SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC,B,Aller,Aéroport Charles de Gaulle 2 (Terminal 2),Robinson,STIF:StopArea:SP:44500:,2026-08-20 16:58:55+00:00,2026-08-20 16:58:55+00:00,2026-08-20 16:59:23+00:00,2026-08-20 16:59:15+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.13333333333333333,SNCF_MAGENTA_PRD:VehicleJourney::ed906481-743b-4c90-9515-3c003015b35d:LOC_STIF:StopArea:SP:44500:,0.0,-0.13333333333333333,0.0,0.0,0,2026-08-20 18:58:55+02:00,18.0,3.0,50.714490266666665
SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43231:,2026-08-20 17:19:20+00:00,2026-08-20 17:19:20+00:00,2026-08-20 17:19:50+00:00,2026-08-20 17:19:50+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC_STIF:StopArea:SP:43231:,0.0,0.0,0.0,0.0,0,2026-08-20 19:19:20+02:00,19.0,3.0,71.13115693333333
SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:43833:,2026-08-20 17:00:04+00:00,2026-08-20 17:00:04+00:00,2026-08-20 17:00:42+00:00,2026-08-20 17:00:24+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.3,SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC_STIF:StopArea:SP:43833:,0.0,-0.3,0.0,0.0,0,2026-08-20 19:00:04+02:00,19.0,3.0,51.864490266666664
SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43232:,2026-08-20 17:03:52+00:00,2026-08-20 17:03:52+00:00,2026-08-20 17:04:19+00:00,2026-08-20 17:04:12+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.11666666666666667,SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC_STIF:StopArea:SP:43232:,0.0,-0.11666666666666667,0.0,1.1,0,2026-08-20 19:03:52+02:00,19.0,3.0,55.66449026666667
SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43231:,2026-08-20 16:13:30+00:00,2026-08-20 16:13:30+00:00,2026-08-20 16:14:00+00:00,2026-08-20 16:14:00+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC_STIF:StopArea:SP:43231:,0.0,0.0,0.0,0.95,0,2026-08-20 18:13:30+02:00,18.0,3.0,5.2978236
SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43175:,2026-08-20 16:59:14+00:00,2026-08-20 16:59:14+00:00,2026-08-20 16:59:47+00:00,2026-08-20 16:59:34+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.21666666666666667,SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC_STIF:StopArea:SP:43175:,0.0,-0.21666666666666667,0.0,1.1,0,2026-08-20 18:59:14+02:00,18.0,3.0,51.031156933333335
SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43145:,2026-08-20 16:19:30+00:00,2026-08-20 16:19:30+00:00,2026-08-20 16:20:20+00:00,2026-08-20 16:20:20+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC_STIF:StopArea:SP:43145:,0.0,0.0,0.0,0.95,0,2026-08-20 18:19:30+02:00,18.0,3.0,11.2978236
SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43140:,2026-08-20 16:17:00+00:00,2026-08-20 16:17:00+00:00,2026-08-20 16:17:30+00:00,2026-08-20 16:17:30+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC_STIF:StopArea:SP:43140:,0.0,0.0,0.0,0.95,0,2026-08-20 18:17:00+02:00,18.0,3.0,8.7978236
SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43122:,2026-08-20 16:10:40+00:00,2026-08-20 16:10:40+00:00,2026-08-20 16:11:10+00:00,2026-08-20 16:11:10+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC_STIF:StopArea:SP:43122:,0.0,0.0,0.0,0.95,0,2026-08-20 18:10:40+02:00,18.0,3.0,2.4644902666666666
SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43103:,2026-08-20 17:08:04+00:00,2026-08-20 17:08:04+00:00,2026-08-20 17:08:31+00:00,2026-08-20 17:08:24+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.11666666666666667,SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC_STIF:StopArea:SP:43103:,0.0,-0.11666666666666667,0.0,1.1,0,2026-08-20 19:08:04+02:00,19.0,3.0,59.864490266666664
SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43097:,2026-08-20 16:45:01+00:00,2026-08-20 16:45:01+00:00,2026-08-20 16:45:46+00:00,2026-08-20 16:45:21+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.4166666666666667,SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC_STIF:StopArea:SP:43097:,0.0,-0.4166666666666667,0.0,1.1,0,2026-08-20 18:45:01+02:00,18.0,3.0,36.81449026666667
SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43086:,2026-08-20 17:05:52+00:00,2026-08-20 17:05:52+00:00,2026-08-20 17:06:37+00:00,2026-08-20 17:06:12+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.4166666666666667,SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC_STIF:StopArea:SP:43086:,0.0,-0.4166666666666667,0.0,1.1,0,2026-08-20 19:05:52+02:00,19.0,3.0,57.66449026666667
SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC,B,Aller,Mitry - Claye,Saint-Rémy-lès-Chevreuse,STIF:StopArea:SP:43066:,2026-08-20 16:49:40+00:00,2026-08-20 16:49:40+00:00,2026-08-20 16:50:25+00:00,2026-08-20 16:50:00+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,-0.4166666666666667,SNCF_MAGENTA_PRD:VehicleJourney::4f63fd9b-306f-4d37-8641-b6259b913cba:LOC_STIF:StopArea:SP:43066:,0.0,-0.4166666666666667,0.0,1.1,0,2026-08-20 18:49:40+02:00,18.0,3.0,41.464490266666665
SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:59206:,2026-08-20 16:42:08+00:00,2026-08-20 16:42:08+00:00,2026-08-20 16:42:35+00:00,2026-08-20 16:42:35+00:00,CANCELLED,CANCELLED,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC_STIF:StopArea:SP:59206:,0.0,0.0,0.0,0.0,0,2026-08-20 18:42:08+02:00,18.0,3.0,33.931156933333334
SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC,B,Retour,Robinson,Aéroport Charles de Gaulle 2 (Terminal 2),STIF:StopArea:SP:58793:,2026-08-20 17:32:20+00:00,2026-08-20 17:32:20+00:00,2026-08-20 17:32:50+00:00,2026-08-20 17:32:50+00:00,ON_TIME,ON_TIME,2026-08-20 16:08:12.130584+00:00,0.0,0.0,SNCF_MAGENTA_PRD:VehicleJourney::4e301908-a6d6-4716-a964-874a6b05e8e0:LOC_STIF:StopArea:SP:58793:,0.0,0.0,0.0,0.0,0,2026-08-20 19:32:20+02:00,19.0,3.0,84.13115693333333
